CD_MAKE_VEH1,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL1
HYNDAI,ACCENT,GLD,2007,4
HYNDAI,ACCENT,RED,2007,2
HYNDAI,ACCENT,BLU,2008,1
HYNDAI,ACCENT,RED,2008,1
HYNDAI,ACCENT,BLK,2011,2
HYNDAI,ACCENT,BLU,2011,1
HYNDAI,ACCENT,GRY,2011,4
HYNDAI,ACCENT,SIL,2011,6
HYNDAI,ACCENT,WHI,2011,1
HYNDAI,ACCENT,BLK,2012,3
HYNDAI,ACCENT,BLU,2012,3
HYNDAI,ACCENT,GRN,2012,1
HYNDAI,ACCENT,GRY,2012,2
HYNDAI,ACCENT,RED,2012,2
HYNDAI,ACCENT,SIL,2012,6
HYNDAI,ACCENT,WHI,2012,6
HYNDAI,ACCENT,BLU,2013,2
HYNDAI,ACCENT,GRY,2013,1
HYNDAI,ACCENT,RED,2013,9
HYNDAI,ACCENT,SIL,2013,1
HYNDAI,ACCENT,WHI,2013,2
HYNDAI,ACCENT,YLW,2013,1
HYNDAI,ACCENT,BLU,2014,1
HYNDAI,ACCENT,GRN,2014,3
HYNDAI,ACCENT,RED,2014,4
HYNDAI,ACCENT,SIL,2014,13
HYNDAI,ACCENT,WHI,2014,19
HYNDAI,ACCENT,YLW,2014,3
HYNDAI,ACCENT,BLK,2015,4
HYNDAI,ACCENT,BLU,2015,3
HYNDAI,ACCENT,RED,2015,3
HYNDAI,ACCENT,SIL,2015,4
HYNDAI,ACCENT,WHI,2015,18
HYNDAI,ACCENT,YLW,2015,1
HYNDAI,ACCENT,BLK,2016,9
HYNDAI,ACCENT,BLU,2016,14
HYNDAI,ACCENT,OGE,2016,5
HYNDAI,ACCENT,RED,2016,11
HYNDAI,ACCENT,SIL,2016,11
HYNDAI,ACCENT,WHI,2016,32
HYNDAI,ACCENT,BLK,2017,6
HYNDAI,ACCENT,BLU,2017,16
HYNDAI,ACCENT,GRY,2017,7
HYNDAI,ACCENT,RED,2017,10
HYNDAI,ACCENT,SIL,2017,6
HYNDAI,ACCENT,WHI,2017,38
HYNDAI,ACCENT,BLK,2018,2
HYNDAI,ACCENT,BLU,2018,6
HYNDAI,ACCENT,GRY,2018,1
HYNDAI,ACCENT,MRN,2018,1
HYNDAI,ACCENT,RED,2018,8
HYNDAI,ACCENT,SIL,2018,9
HYNDAI,ACCENT,WHI,2018,35
HYNDAI,ACCENT,YLW,2018,5
HYNDAI,ACCENT,BLU,2019,5
HYNDAI,ACCENT,RED,2019,2
HYNDAI,ACCENT,SIL,2019,2
HYNDAI,ACCENT,WHI,2019,13
HYNDAI,ACCENT,YLW,2019,1
HOLDEN,ACCLAI,BLU,1998,1
HOLDEN,ACCLAI,GLD,1998,1
HOLDEN,ACCLAI,WHI,1998,1
HOLDEN,ACCLAI,RED,1999,1
HOLDEN,ACCLAI,WHI,1999,1
HOLDEN,ACCLAI,WHI,2000,2
HOLDEN,ACCLAI,OGE,2001,2
HOLDEN,ACCLAI,WHI,2001,1
HOLDEN,ACCLAI,YLW,2001,2
HOLDEN,ACCLAI,GRY,2002,2
HOLDEN,ACCLAI,GRY,2003,1
HOLDEN,ACCLAI,RED,2003,1
HOLDEN,ACCLAI,SIL,2003,1
HOLDEN,ACCLAI,FWN,2004,1
HOLDEN,ACCLAI,BLU,2006,2
HOLDEN,ACCLAI,RED,2006,1
HOLDEN,ACCLIA,WHI,2000,1
HOLDEN,ACCLM ,GRN,2001,1
IVECO ,ACCO  ,WHI,2005,1
IVECO ,ACCO  ,WHI,2012,2
IVECO ,ACCO  ,WHI,2014,1
IVECO ,ACCO  ,WHI,2016,1
IVECO ,ACCO  ,WHI,2018,1
IVECO ,ACCO C,WHI,2021,1
IVECO ,ACCO C,GRN,2022,1
HONDA ,ACCO05,GRY,2006,1
HONDA ,ACCO08,RED,2008,1
HONDA ,ACCO08,SIL,2011,2
INTERN,ACCO23,WHI,1995,1
IVECO ,ACCO23,WHI,2006,1
IVECO ,ACCOF ,WHI,2002,1
IVECO ,ACCOK ,YLW,2002,1
HONDA ,ACCOR ,RED,1997,1
HONDA ,ACCOR ,GRY,2003,1
HONDA ,ACCOR ,GRY,2004,1
HONDA ,ACCOR ,SIL,2004,1
HONDA ,ACCOR ,GRY,2006,3
HONDA ,ACCOR ,SIL,2006,5
HONDA ,ACCOR ,GRY,2008,2
HONDA ,ACCOR ,SIL,2008,1
HONDA ,ACCOR ,SIL,2009,1
HONDA ,ACCOR ,BEI,2010,1
HONDA ,ACCOR ,BLK,2010,1
HONDA ,ACCOR ,BLU,2010,1
HONDA ,ACCORD,WHI,1993,1
HONDA ,ACCORD,WHI,1994,1
HONDA ,ACCORD,GRN,1998,1
HONDA ,ACCORD,FWN,2000,2
HONDA ,ACCORD,GLD,2001,1
HONDA ,ACCORD,SIL,2001,1
HONDA ,ACCORD,BLU,2002,1
HONDA ,ACCORD,GLD,2002,1
HONDA ,ACCORD,BLK,2003,1
HONDA ,ACCORD,BLU,2003,2
HONDA ,ACCORD,GLD,2003,2
HONDA ,ACCORD,GRY,2003,4
HONDA ,ACCORD,SIL,2003,9
HONDA ,ACCORD,WHI,2003,2
HONDA ,ACCORD,BLK,2004,7
HONDA ,ACCORD,BLU,2004,2
HONDA ,ACCORD,FWN,2004,2
HONDA ,ACCORD,GLD,2004,1
HONDA ,ACCORD,GRY,2004,9
HONDA ,ACCORD,RED,2004,1
HONDA ,ACCORD,SIL,2004,7
HONDA ,ACCORD,WHI,2004,4
HONDA ,ACCORD,BLK,2005,9
HONDA ,ACCORD,BLU,2005,2
HONDA ,ACCORD,GLD,2005,3
HONDA ,ACCORD,GRY,2005,12
HONDA ,ACCORD,MRN,2005,1
HONDA ,ACCORD,RED,2005,5
HONDA ,ACCORD,SIL,2005,16
HONDA ,ACCORD,WHI,2005,5
HONDA ,ACCORD,BLK,2006,12
HONDA ,ACCORD,BLU,2006,4
HONDA ,ACCORD,GLD,2006,8
HONDA ,ACCORD,GRY,2006,19
HONDA ,ACCORD,RED,2006,6
HONDA ,ACCORD,SIL,2006,18
HONDA ,ACCORD,WHI,2006,3
HONDA ,ACCORD,BLK,2007,12
HONDA ,ACCORD,BLU,2007,1
HONDA ,ACCORD,GLD,2007,5
HONDA ,ACCORD,GRY,2007,12
HONDA ,ACCORD,PUR,2007,2
HONDA ,ACCORD,RED,2007,2
HONDA ,ACCORD,SIL,2007,15
HONDA ,ACCORD,WHI,2007,6
HONDA ,ACCORD,BLK,2008,16
HONDA ,ACCORD,BLU,2008,5
HONDA ,ACCORD,GLD,2008,8
HONDA ,ACCORD,GRY,2008,12
HONDA ,ACCORD,RED,2008,3
HONDA ,ACCORD,SIL,2008,16
HONDA ,ACCORD,WHI,2008,3
HONDA ,ACCORD,BLK,2009,13
HONDA ,ACCORD,GLD,2009,3
HONDA ,ACCORD,GRN,2009,1
HONDA ,ACCORD,GRY,2009,9
HONDA ,ACCORD,SIL,2009,14
HONDA ,ACCORD,WHI,2009,4
HONDA ,ACCORD,BEI,2010,1
HONDA ,ACCORD,BLK,2010,9
HONDA ,ACCORD,BLU,2010,2
HONDA ,ACCORD,GLD,2010,3
HONDA ,ACCORD,GRY,2010,1
HONDA ,ACCORD,SIL,2010,9
HONDA ,ACCORD,WHI,2010,2
HONDA ,ACCORD,BLK,2011,3
HONDA ,ACCORD,GLD,2011,4
HONDA ,ACCORD,GRY,2011,7
HONDA ,ACCORD,SIL,2011,8
HONDA ,ACCORD,BLK,2012,2
HONDA ,ACCORD,BLU,2012,2
HONDA ,ACCORD,GRY,2012,9
HONDA ,ACCORD,MRN,2012,1
HONDA ,ACCORD,SIL,2012,8
HONDA ,ACCORD,WHI,2012,4
HONDA ,ACCORD,BLK,2013,6
HONDA ,ACCORD,GLD,2013,1
HONDA ,ACCORD,GRY,2013,3
HONDA ,ACCORD,RED,2013,3
HONDA ,ACCORD,SIL,2013,6
HONDA ,ACCORD,WHI,2013,6
HONDA ,ACCORD,BLK,2014,2
HONDA ,ACCORD,GRY,2014,1
HONDA ,ACCORD,RED,2014,1
HONDA ,ACCORD,SIL,2014,3
HONDA ,ACCORD,WHI,2014,2
HONDA ,ACCORD,BRN,2015,1
HONDA ,ACCORD,SIL,2016,1
HONDA ,ACCORD,WHI,2016,1
HONDA ,ACCORD,GRY,2017,1
HONDA ,ACCORD,SIL,2017,4
HONDA ,ACCORD,BLK,2018,1
HONDA ,ACCORD,BLK,2019,2
HONDA ,ACCORD,GRY,2023,1
HONDA ,ACCORD,WHI,2023,2
HONDA ,ACCORD,BLK,2024,2
HONDA ,ACCORE,BLK,2004,1
HONDA ,ACCRD ,SIL,2010,1
HONDA ,ACCROD,GRY,2013,1
HONDA ,ACCV6 ,GLD,2006,2
HONDA ,ACCV6L,SIL,2006,1
CLVLND,ACE   ,OGE,2014,1
IKONIC,ACE125,GRY,2018,1
HOLDEN,ACLAIM,WHI,2006,1
MERC B,ACLASS,WHI,2012,2
MERC B,ACLASS,BLK,2013,6
MERC B,ACLASS,BLU,2013,2
MERC B,ACLASS,GRY,2013,7
MERC B,ACLASS,RED,2013,6
MERC B,ACLASS,SIL,2013,1
MERC B,ACLASS,WHI,2013,10
MERC B,ACLASS,GRY,2014,1
MERC B,ACLASS,WHI,2017,1
MITSUB,ACTIV ,RED,2011,1
MERC B,ACTR03,BLU,2003,1
MERC B,ACTR03,WHI,2004,1
MERC B,ACTR99,WHI,2014,1
MERC B,ACTRO ,WHI,2012,1
MERC B,ACTRO ,WHI,2021,1
MERC B,ACTROS,WHI,2001,1
MERC B,ACTROS,WHI,2003,2
MERC B,ACTROS,WHI,2008,2
MERC B,ACTROS,WHI,2010,1
MERC B,ACTROS,WHI,2011,1
MERC B,ACTROS,WHI,2012,2
MERC B,ACTROS,WHI,2013,3
MERC B,ACTROS,SIL,2015,1
MERC B,ACTROS,BLK,2017,1
MERC B,ACTROS,GRN,2017,1
MERC B,ACTROS,WHI,2017,7
MERC B,ACTROS,GRN,2018,2
MERC B,ACTROS,GRY,2018,1
MERC B,ACTROS,WHI,2018,8
MERC B,ACTROS,SIL,2019,1
MERC B,ACTROS,WHI,2019,6
MERC B,ACTROS,BLK,2020,1
MERC B,ACTROS,WHI,2020,2
MERC B,ACTROS,WHI,2021,2
MERC B,ACTROS,SIL,2023,1
MERC B,ACTROS,WHI,2023,1
MERC B,ACTROS,BLU,2024,1
MERC B,ACTROS,RED,2024,7
MERC B,ACTROS,WHI,2024,27
HONDA ,ACTY  ,WHI,1992,1
SSANGY,ACTYON,SIL,2010,1
SSANGY,ACTYON,WHI,2010,1
SSANGY,ACTYON,BLU,2011,1
SSANGY,ACTYON,GRY,2011,1
SSANGY,ACTYON,SIL,2011,1
SSANGY,ACTYON,BLU,2012,1
SSANGY,ACTYON,RED,2012,1
SSANGY,ACTYON,BLK,2014,1
SSANGY,ACTYON,SIL,2014,2
SSANGY,ACTYON,SIL,2015,1
HYNDAI,AD15  ,WHI,2014,1
HYNDAI,AD16  ,BLK,2016,1
HYNDAI,AD16  ,GRY,2016,1
HONDA ,ADV150,SIL,2021,14
KTM   ,ADVE13,GRY,2014,1
HOLDEN,ADVEN ,WHI,2006,1
HOLDEN,ADVENT,GRY,2004,1
HOLDEN,ADVENT,SIL,2004,1
HOLDEN,ADVENT,BLK,2005,1
HOLDEN,ADVENT,BLU,2005,1
HOLDEN,ADVENT,GRY,2005,2
HOLDEN,ADVENT,WHI,2005,1
HOLDEN,ADVENT,BLU,2006,2
HOLDEN,ADVENT,WHI,2006,2
K T M ,ADVENT,OGE,2005,1
KTM   ,ADVENT,BLK,2019,1
HOLDEN,ADVNTR,BLK,2004,1
SAAB  ,AERO  ,WHI,2008,2
HONDA ,AEU   ,SIL,2013,1
ACE   ,AF25D ,OGE,2021,1
HONDA ,AFRICA,WHI,2016,1
HONDA ,AFRICA,WHI,2021,1
YAMAHA,AG125 ,BLU,2023,1
YAMAHA,AG200 ,BLU,1900,2
KYMCO ,AGIL12,WHI,2024,1
KYMCO ,AGILIT,SIL,2016,1
KYMCO ,AGILIT,BLK,2017,1
KYMCO ,AGILIT,BLK,2018,1
KYMCO ,AGILIT,BLU,2021,1
KYMCO ,AGILIT,BLK,2023,3
KYMCO ,AGILIT,WHI,2023,3
KYMCO ,AGILIT,SIL,2024,1
CARRAR,AGRICU,GRY,2021,1
ACTIVE,AGRISO,YLW,1900,1
DEUTZ ,AGROFA,GRN,2010,1
DEUTZ ,AGROFA,GRN,2012,1
DEUTZ ,AGROFA,GRN,2015,1
DEUTZ ,AGROLU,GRN,1900,1
DEUTZ ,AGROPL,GRN,2020,1
HOLDEN,AH04A ,BLU,2005,1
HOLDEN,AH04A ,GLD,2005,2
HOLDEN,AH04A ,GRY,2006,1
HOLDEN,AH06A ,SIL,2005,1
HOLDEN,AH06A ,SIL,2006,1
HOLDEN,AH06B ,WHI,2006,1
HOLDEN,AH06E ,GRY,2008,1
HOLDEN,AH06E ,SIL,2008,1
AUDI  ,AI    ,WHI,2013,1
MITSUB,AIRTRE,BLU,2002,1
MITSUB,AITTRK,BLK,2002,1
DEUTZ ,AK904C,GRN,2024,1
REN   ,AKANA ,OGE,2024,2
ACE   ,AL350 ,YLW,2024,1
ACTIVE,AL916C,YLW,2020,1
CAD   ,ALLANT,BLK,1988,1
AUDI  ,ALLROA,GRY,2008,1
VOLKS ,ALLSPA,WHI,2020,1
NISSAN,ALMERA,BLK,2012,1
NISSAN,ALMERA,GRY,2012,1
NISSAN,ALMERA,SIL,2013,1
TOYOTA,ALPH  ,WHI,2007,1
TOYOTA,ALPH  ,BLK,2023,1
G WALL,ALPHA ,BLK,2024,3
G WALL,ALPHA ,WHI,2024,1
TOYOTA,ALPHA ,WHI,2012,1
TOYOTA,ALPHAD,WHI,2006,1
TOYOTA,ALPHAD,BLK,2009,1
TOYOTA,ALPHAD,WHI,2014,1
TOYOTA,ALPHAD,BLK,2016,1
TOYOTA,ALPHAR,SIL,2002,1
TOYOTA,ALPHAR,SIL,2006,1
TOYOTA,ALPHAR,WHI,2006,1
TOYOTA,ALPHAR,BLK,2009,1
TOYOTA,ALPHAR,WHI,2010,1
TOYOTA,ALPHAR,WHI,2011,1
TOYOTA,ALPHAR,BLK,2012,2
TOYOTA,ALPHAR,WHI,2012,2
TOYOTA,ALPHAR,WHI,2014,1
TOYOTA,ALPHAR,BLK,2015,1
TOYOTA,ALPHAR,WHI,2015,2
TOYOTA,ALPHAR,WHI,2016,4
TOYOTA,ALPHAR,BLK,2017,1
TOYOTA,ALPHAR,WHI,2017,1
TOYOTA,ALPHAR,WHI,2018,5
TOYOTA,ALPHAR,WHI,2019,2
TOYOTA,ALPHAR,BLK,2020,4
TOYOTA,ALPHAR,WHI,2020,5
TOYOTA,ALPHAR,BLK,2021,4
TOYOTA,ALPHAR,BRN,2021,2
TOYOTA,ALPHAR,WHI,2021,8
TOYOTA,ALPHAR,BLK,2022,4
TOYOTA,ALPHAR,WHI,2022,1
TOYOTA,ALPHAR,BLK,2023,1
TOYOTA,ALPHAR,WHI,2023,5
TOYOTA,ALPHAR,BLK,2024,5
TOYOTA,ALPHAR,WHI,2024,8
TOYOTA,ALPHRD,WHI,2002,1
TOYOTA,ALPHRD,WHI,2014,1
TOYOTA,ALPHRD,BLK,2016,1
TOYOTA,ALPHRD,BLK,2020,2
TOYOTA,ALPHRD,BLK,2021,1
TOYOTA,ALPHRD,WHI,2022,1
TOYOTA,ALPHRD,BLK,2023,2
TOYOTA,ALPHRD,WHI,2023,2
B M W ,ALPINA,GRN,2022,1
B M W ,ALPXD ,WHI,2021,1
TOYOTA,ALTEEZ,BLK,2002,1
MITSUB,ALTERA,BLU,1996,1
MITSUB,ALTERA,SIL,1999,1
TOYOTA,ALTEZA,SIL,2001,1
TOYOTA,ALTEZZ,WHI,1999,1
TOYOTA,ALTEZZ,WHI,2001,4
TOYOTA,ALTEZZ,SIL,2002,1
TOYOTA,ALTEZZ,BLK,2004,1
NISSAN,ALTIMA,WHI,2013,1
NISSAN,ALTIMA,GRY,2014,1
NISSAN,ALTIMA,SIL,2014,1
NISSAN,ALTIMA,GRY,2015,5
NISSAN,ALTIMA,SIL,2015,1
NISSAN,ALTIMA,WHI,2015,2
NISSAN,ALTIMA,BRN,2016,1
NISSAN,ALTIMA,GRY,2016,1
NISSAN,ALTIMA,SIL,2016,4
NISSAN,ALTIMA,WHI,2016,1
TOYOTA,ALTISE,SIL,2007,1
TOYOTA,ALTISE,WHI,2007,1
TOYOTA,ALTISE,SIL,2009,1
SUZUKI,ALTO  ,PNK,2009,1
SUZUKI,ALTO  ,SIL,2009,4
SUZUKI,ALTO  ,BLK,2010,3
SUZUKI,ALTO  ,BLU,2010,5
SUZUKI,ALTO  ,BRN,2010,2
SUZUKI,ALTO  ,PNK,2010,2
SUZUKI,ALTO  ,RED,2010,6
SUZUKI,ALTO  ,SIL,2010,2
SUZUKI,ALTO  ,WHI,2010,8
SUZUKI,ALTO  ,PNK,2011,1
SUZUKI,ALTO  ,RED,2011,3
SUZUKI,ALTO  ,SIL,2011,5
SUZUKI,ALTO  ,WHI,2011,1
SUZUKI,ALTO  ,BRN,2012,1
SUZUKI,ALTO  ,GRY,2012,2
SUZUKI,ALTO  ,PNK,2012,2
SUZUKI,ALTO  ,RED,2012,5
SUZUKI,ALTO  ,SIL,2012,2
SUZUKI,ALTO  ,BLK,2013,2
SUZUKI,ALTO  ,GRY,2013,3
SUZUKI,ALTO  ,SIL,2013,6
SUZUKI,ALTO  ,WHI,2013,1
SUZUKI,ALTO  ,BLU,2014,1
SUZUKI,ALTO  ,RED,2014,1
SUZUKI,ALTO  ,SIL,2014,1
SUZUKI,ALTO  ,WHI,2014,2
SUZUKI,ALTO86,BRN,2010,1
SUZUKI,ALTO99,BLU,2012,2
VOLKS ,AMAORK,GRY,2013,1
VOLKS ,AMARO ,WHI,2012,1
VOLKS ,AMARO ,SIL,2013,2
VOLKS ,AMARO ,WHI,2013,2
VOLKS ,AMARO ,WHI,2015,2
VOLKS ,AMARO ,WHI,2017,2
VOLKS ,AMARO ,WHI,2018,2
VOLKS ,AMARO ,GRY,2019,1
VOLKS ,AMARO ,WHI,2020,1
VOLKS ,AMARO ,BLK,2021,1
VOLKS ,AMARO ,WHI,2022,1
VOLKS ,AMARO ,BLK,2023,1
VOLKS ,AMAROK,BLK,2011,1
VOLKS ,AMAROK,CRM,2011,2
VOLKS ,AMAROK,FWN,2011,1
VOLKS ,AMAROK,GRY,2011,7
VOLKS ,AMAROK,SIL,2011,2
VOLKS ,AMAROK,WHI,2011,2
VOLKS ,AMAROK,BLU,2012,1
VOLKS ,AMAROK,GLD,2012,1
VOLKS ,AMAROK,GRY,2012,1
VOLKS ,AMAROK,SIL,2012,6
VOLKS ,AMAROK,WHI,2012,13
VOLKS ,AMAROK,BLK,2013,1
VOLKS ,AMAROK,BLU,2013,4
VOLKS ,AMAROK,GLD,2013,1
VOLKS ,AMAROK,GRY,2013,8
VOLKS ,AMAROK,SIL,2013,7
VOLKS ,AMAROK,WHI,2013,15
VOLKS ,AMAROK,BEI,2014,1
VOLKS ,AMAROK,BLK,2014,4
VOLKS ,AMAROK,GRY,2014,1
VOLKS ,AMAROK,SIL,2014,1
VOLKS ,AMAROK,WHI,2014,10
VOLKS ,AMAROK,BLK,2015,6
VOLKS ,AMAROK,BLU,2015,1
VOLKS ,AMAROK,GRY,2015,7
VOLKS ,AMAROK,SIL,2015,9
VOLKS ,AMAROK,WHI,2015,13
VOLKS ,AMAROK,BLK,2016,6
VOLKS ,AMAROK,BLU,2016,1
VOLKS ,AMAROK,GRY,2016,8
VOLKS ,AMAROK,SIL,2016,4
VOLKS ,AMAROK,WHI,2016,14
VOLKS ,AMAROK,BLK,2017,4
VOLKS ,AMAROK,BLU,2017,2
VOLKS ,AMAROK,BRN,2017,1
VOLKS ,AMAROK,FWN,2017,1
VOLKS ,AMAROK,GLD,2017,1
VOLKS ,AMAROK,GRY,2017,11
VOLKS ,AMAROK,SIL,2017,6
VOLKS ,AMAROK,WHI,2017,22
VOLKS ,AMAROK,BLK,2018,3
VOLKS ,AMAROK,BLU,2018,3
VOLKS ,AMAROK,GRY,2018,11
VOLKS ,AMAROK,RED,2018,1
VOLKS ,AMAROK,SIL,2018,4
VOLKS ,AMAROK,WHI,2018,28
VOLKS ,AMAROK,BEI,2019,1
VOLKS ,AMAROK,BLK,2019,1
VOLKS ,AMAROK,BLU,2019,4
VOLKS ,AMAROK,GRY,2019,10
VOLKS ,AMAROK,OGE,2019,4
VOLKS ,AMAROK,SIL,2019,7
VOLKS ,AMAROK,WHI,2019,20
VOLKS ,AMAROK,BLK,2020,2
VOLKS ,AMAROK,BLU,2020,2
VOLKS ,AMAROK,GRY,2020,5
VOLKS ,AMAROK,SIL,2020,2
VOLKS ,AMAROK,WHI,2020,11
VOLKS ,AMAROK,BEI,2021,1
VOLKS ,AMAROK,BLK,2021,1
VOLKS ,AMAROK,GRY,2021,11
VOLKS ,AMAROK,WHI,2021,28
VOLKS ,AMAROK,BLK,2022,1
VOLKS ,AMAROK,BLU,2022,1
VOLKS ,AMAROK,GRY,2022,2
VOLKS ,AMAROK,SIL,2022,1
VOLKS ,AMAROK,WHI,2022,3
VOLKS ,AMAROK,BEI,2023,2
VOLKS ,AMAROK,BLK,2023,2
VOLKS ,AMAROK,BLU,2023,3
VOLKS ,AMAROK,GRY,2023,13
VOLKS ,AMAROK,WHI,2023,14
VOLKS ,AMAROK,BEI,2024,4
VOLKS ,AMAROK,BLK,2024,15
VOLKS ,AMAROK,BLU,2024,6
VOLKS ,AMAROK,GLD,2024,1
VOLKS ,AMAROK,GRY,2024,32
VOLKS ,AMAROK,RED,2024,5
VOLKS ,AMAROK,SIL,2024,8
VOLKS ,AMAROK,WHI,2024,43
TRIUM ,AMERIC,BLU,2008,1
TRIUM ,AMERIC,BLU,2016,1
MERC B,AMG   ,SIL,2020,2
MERC B,AMG GL,BLK,2016,1
MERC B,AMG GT,GRY,2016,1
SACHS ,AMICI ,BLU,2009,2
SUZUKI,AN400 ,RED,2007,1
SUZUKI,AN400 ,BLK,2009,1
SUZUKI,AN400 ,BLU,2009,1
SUZUKI,AN650 ,SIL,2008,1
SUZUKI,AN650 ,GRY,2009,1
JEEP  ,AND   ,RED,2015,1
MERC B,ANG67 ,RED,2015,1
MACK  ,ANTHEM,GRN,2023,1
MACK  ,ANTHEM,WHI,2023,2
MACK  ,ANTHEM,WHI,2024,3
DEUTZ ,AP100S,GRN,2008,1
CATPLR,AP500 ,YLW,2024,1
HOLDEN,APOLLO,RED,1992,1
HOLDEN,APOLLO,SIL,1994,1
HOLDEN,APOLLO,WHI,1994,1
HOLDEN,APOLLO,BLU,1996,1
FIAT  ,APPLAU,SIL,2012,1
SUZUKI,APV   ,WHI,2007,2
SUZUKI,APV   ,WHI,2009,1
SUZUKI,APV   ,WHI,2010,1
SUZUKI,APV   ,WHI,2016,1
AUDI  ,AQ5   ,BLK,2011,1
TOYOTA,AQLPHA,WHI,2023,1
TOYOTA,AQUA  ,WHI,2014,1
TOYOTA,AQUA  ,YLW,2014,1
TOYOTA,AQUA  ,SIL,2015,1
TOYOTA,AQUA  ,BLU,2018,1
LOVOL ,ARBOS ,GRN,2019,1
SAAB  ,ARC   ,RED,2005,1
CLAAS ,ARES65,GRN,2006,1
F LINE,ARG000,WHI,2005,1
F LINE,ARG000,WHI,2012,1
F LINE,ARGOSY,WHI,2001,1
F LINE,ARGOSY,WHI,2003,1
F LINE,ARGOSY,WHI,2007,1
F LINE,ARGOSY,WHI,2008,1
F LINE,ARGOSY,WHI,2010,1
F LINE,ARGOSY,WHI,2012,1
F LINE,ARGOSY,WHI,2015,1
FRGHTR,ARGOSY,WHI,2007,1
CLAAS ,ARION ,GRN,2012,1
CLAAS ,ARION ,GRN,2014,1
CLAAS ,ARION ,GRN,2022,1
CLAAS ,ARION ,BLK,2024,2
TOYOTA,ARISTA,BLU,2004,1
TOYOTA,ARISTO,BLK,1997,1
TOYOTA,ARISTO,WHI,2000,3
TOYOTA,ARISTO,WHI,2003,1
REN   ,ARKAN ,WHI,2022,1
REN   ,ARKANA,GRY,2021,1
REN   ,ARKANA,GRY,2022,3
REN   ,ARKANA,OGE,2022,3
REN   ,ARKANA,RED,2022,2
REN   ,ARKANA,WHI,2022,3
REN   ,ARKANA,BLU,2023,1
REN   ,ARKANA,GRY,2023,1
REN   ,ARKANA,RED,2023,3
REN   ,ARKANA,WHI,2023,2
REN   ,ARKANA,BLK,2024,4
REN   ,ARKANA,BLU,2024,2
REN   ,ARKANA,GRY,2024,2
REN   ,ARKANA,RED,2024,1
REN   ,ARKANA,WHI,2024,2
BENT  ,ARNAGE,BLK,2007,1
AMMANN,ARS130,GRN,2024,5
AMMANN,ARS150,GRN,2024,3
VOLKS ,ARTEON,WHI,2017,3
VOLKS ,ARTEON,GRY,2018,1
VOLKS ,ARTEON,RED,2018,1
VOLKS ,ARTEON,WHI,2018,2
VOLKS ,ARTEON,YLW,2018,1
VOLKS ,ARTEON,SIL,2019,1
VOLKS ,ARTEON,RED,2021,1
VOLKS ,ARTEON,BLK,2022,4
VOLKS ,ARTEON,GRY,2022,3
VOLKS ,ARTEON,WHI,2022,1
VOLKS ,ARTEON,BLK,2023,1
VOLKS ,ARTEON,BLU,2023,2
VOLKS ,ARTEON,GRY,2023,1
VOLKS ,ARTEON,WHI,2023,1
VOLKS ,ARTEON,SIL,2024,1
VOLKS ,ARTEON,WHI,2024,1
FONZI ,ARTHUR,GRN,2021,1
FONZI ,ARTHUR,BLK,2024,1
MC LRN,ARTURA,BLU,2024,1
MITSUB,AS-X  ,WHI,2018,1
HYNDAI,ASCENT,OGE,2017,1
TOYOTA,ASCENT,WHI,2002,1
MAZDA ,ASTINA,BLU,1991,1
MAZDA ,ASTINA,RED,1993,1
MAZDA ,ASTINA,SIL,1999,2
MAZDA ,ASTINA,BEI,2000,1
MAZDA ,ASTINA,GLD,2000,1
MAZDA ,ASTINA,BLU,2001,1
MAZDA ,ASTINA,GLD,2001,2
MAZDA ,ASTINA,GRN,2001,2
MAZDA ,ASTINA,BLK,2002,1
MAZDA ,ASTINA,BLU,2002,2
MAZDA ,ASTINA,GRY,2002,2
MAZDA ,ASTINA,SIL,2002,3
MAZDA ,ASTINA,YLW,2002,3
MAZDA ,ASTINA,BLK,2003,6
MAZDA ,ASTINA,BLU,2003,2
MAZDA ,ASTINA,GLD,2003,3
MAZDA ,ASTINA,SIL,2003,10
MAZDA ,ASTINA,SIL,2021,1
HOLDEN,ASTRA ,RED,1997,1
HOLDEN,ASTRA ,GRN,1999,2
HOLDEN,ASTRA ,SIL,1999,1
HOLDEN,ASTRA ,BLK,2000,2
HOLDEN,ASTRA ,BLU,2000,6
HOLDEN,ASTRA ,MRN,2000,1
HOLDEN,ASTRA ,SIL,2000,6
HOLDEN,ASTRA ,BLK,2001,1
HOLDEN,ASTRA ,SIL,2001,8
HOLDEN,ASTRA ,WHI,2001,1
HOLDEN,ASTRA ,BLK,2002,2
HOLDEN,ASTRA ,BLU,2002,6
HOLDEN,ASTRA ,GRN,2002,1
HOLDEN,ASTRA ,RED,2002,1
HOLDEN,ASTRA ,SIL,2002,10
HOLDEN,ASTRA ,WHI,2002,2
HOLDEN,ASTRA ,BLK,2003,4
HOLDEN,ASTRA ,BLU,2003,12
HOLDEN,ASTRA ,SIL,2003,10
HOLDEN,ASTRA ,WHI,2003,5
HOLDEN,ASTRA ,BLK,2004,6
HOLDEN,ASTRA ,BLU,2004,13
HOLDEN,ASTRA ,GLD,2004,3
HOLDEN,ASTRA ,GRY,2004,2
HOLDEN,ASTRA ,SIL,2004,17
HOLDEN,ASTRA ,WHI,2004,3
