CD_MAKE_VEH,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL
TOYOTA,RAV4 C,RED,2024,8
TOYOTA,RAV4 C,SIL,2024,4
TOYOTA,RAV4 C,WHI,2024,18
TOYOTA,RAV4 E,GRN,2024,1
TOYOTA,RAV4 E,GRY,2024,3
TOYOTA,RAV4 E,KHA,2024,1
TOYOTA,RAV4 E,RED,2024,2
TOYOTA,RAV4 G,BLK,2024,1
TOYOTA,RAV4 G,BLU,2024,2
TOYOTA,RAV4 G,GRY,2024,3
TOYOTA,RAV4 G,SIL,2024,10
TOYOTA,RAV4 G,WHI,2024,37
TOYOTA,RAV4 H,BLK,2024,17
TOYOTA,RAV4 H,BLU,2024,33
TOYOTA,RAV4 H,GRN,2024,2
TOYOTA,RAV4 H,GRY,2024,43
TOYOTA,RAV4 H,KHA,2024,1
TOYOTA,RAV4 H,RED,2024,18
TOYOTA,RAV4 H,SIL,2024,24
TOYOTA,RAV4 H,WHI,2024,61
TOYOTA,RAV4 X,GRY,2024,1
TOYOTA,RAV4 X,SIL,2024,2
TOYOTA,RAV4 X,WHI,2024,4
TOYOTA,RAVH  ,BLK,2024,1
TOYOTA,RAVH  ,BLU,2024,6
TOYOTA,RAVH  ,GRY,2024,7
TOYOTA,RAVH  ,KHA,2024,1
TOYOTA,RAVH  ,RED,2024,2
TOYOTA,RAVH  ,SIL,2024,4
TOYOTA,RAVH  ,WHI,2024,8
TOYOTA,SUPRA ,GRY,2024,2
TOYOTA,SUPRA ,RED,2024,1
TOYOTA,TUNDRA,BLK,2024,1
TOYOTA,TUNDRA,BLU,2024,1
TOYOTA,TUNDRA,WHI,2024,1
TOYOTA,XTRAIL,WHI,2023,1
TOYOTA,YARIS ,BEI,2024,7
TOYOTA,YARIS ,BLK,2024,17
TOYOTA,YARIS ,BLU,2024,44
TOYOTA,YARIS ,BRN,2024,2
TOYOTA,YARIS ,GRY,2024,11
TOYOTA,YARIS ,RED,2024,33
TOYOTA,YARIS ,SIL,2024,38
TOYOTA,YARIS ,WHI,2023,1
TOYOTA,YARIS ,WHI,2024,102
TOYOTA,YARISX,BLK,2024,1
TOYOTA,YARISX,BLU,2024,1
TOYOTA,YARRIS,SIL,2024,1
TRIUM ,BONNE ,GRY,2024,1
TRIUM ,DAY660,BLK,2024,2
TRIUM ,DAY660,RED,2024,4
TRIUM ,DAY660,WHI,2024,2
TRIUM ,DAYTNA,BLK,2024,1
TRIUM ,DAYTNA,WHI,2024,2
TRIUM ,DAYTON,WHI,2024,1
TRIUM ,ROCKET,BLK,2024,1
TRIUM ,ROCKET,GRY,2024,1
TRIUM ,SCRAMB,BLK,2024,1
TRIUM ,SPDTWN,BLK,2024,1
TRIUM ,SPEED ,RED,2023,1
TRIUM ,SPEED ,RED,2024,2
TRIUM ,STR TR,BLK,2024,1
TRIUM ,STR660,BLK,2023,1
TRIUM ,STRTRP,BLK,2024,1
TRIUM ,STRTRP,WHI,2023,1
TRIUM ,T010  ,BLK,2024,1
TRIUM ,T010  ,BLU,2024,1
TRIUM ,T010  ,RED,2024,1
TRIUM ,TIGER ,BRN,2024,1
TRIUM ,TIGER ,GRY,2023,1
TRIUM ,TIGER9,GRN,2023,1
TRIUM ,TIGER9,RED,2024,1
TRIUM ,TIGER9,WHI,2023,1
TRIUM ,TIGERS,BLK,2023,1
TRIUM ,TRIDNT,WHI,2024,1
TRIUM ,XE    ,SIL,2023,1
U D   ,CD2536,BLU,2024,1
U D   ,CD2540,WHI,2024,1
U D   ,CG32 4,WHI,2024,1
U D   ,CG3243,WHI,2024,1
U D   ,CW2536,WHI,2023,1
U D   ,CW2536,WHI,2024,1
U D   ,CW2640,WHI,2023,1
U D   ,CW2640,WHI,2024,3
U D   ,GK1743,WHI,2024,1
U D   ,GW2646,WHI,2024,2
U D   ,PK1828,WHI,2024,1
UBCO  ,AB31WH,WHI,2024,2
UBCO  ,DUTY  ,RED,2024,6
VALTRA,G135V ,GRN,2023,1
VESPA ,GTS300,BLK,2023,1
VESPA ,GTS300,GRN,2024,2
VESPA ,GTS300,OGE,2023,1
VESPA ,GTS300,OGE,2024,1
VESPA ,GTS300,WHI,2023,1
VESPA ,GTS300,WHI,2024,1
VESPA ,GTV300,BEI,2023,1
VESPA ,GTV300,BEI,2024,1
VOLKS ,AMAROK,BEI,2024,3
VOLKS ,AMAROK,BLK,2024,13
VOLKS ,AMAROK,BLU,2024,6
VOLKS ,AMAROK,GLD,2024,1
VOLKS ,AMAROK,GRY,2023,6
VOLKS ,AMAROK,GRY,2024,31
VOLKS ,AMAROK,RED,2024,4
VOLKS ,AMAROK,SIL,2024,8
VOLKS ,AMAROK,WHI,2023,6
VOLKS ,AMAROK,WHI,2024,34
VOLKS ,CADDY ,BLK,2024,1
VOLKS ,CADDY ,GRY,2024,4
VOLKS ,CADDY ,SIL,2024,2
VOLKS ,CADDY ,WHI,2024,14
VOLKS ,CALIFO,RED,2023,1
VOLKS ,CRAFTE,GRY,2024,1
VOLKS ,CRAFTE,WHI,2023,3
VOLKS ,CRAFTE,WHI,2024,7
VOLKS ,D1 T R,GRY,2024,1
VOLKS ,DISCOV,BRZ,2024,1
VOLKS ,GOLF  ,BLK,2024,4
VOLKS ,GOLF  ,BLU,2024,1
VOLKS ,GOLF  ,GRY,2024,23
VOLKS ,GOLF  ,RED,2024,1
VOLKS ,GOLF  ,WHI,2024,22
VOLKS ,GOLF G,GRY,2024,1
VOLKS ,GOLF G,RED,2024,1
VOLKS ,GOLF G,WHI,2024,1
VOLKS ,GOLF L,GRY,2024,1
VOLKS ,GOLF L,WHI,2024,1
VOLKS ,GOLF R,BLK,2024,1
VOLKS ,GOLF R,WHI,2024,1
VOLKS ,MULTIV,BLK,2024,1
VOLKS ,MULTIV,GRY,2024,3
VOLKS ,MULTIV,SIL,2023,1
VOLKS ,MULTIV,WHI,2023,3
VOLKS ,PASSAT,GRY,2023,2
VOLKS ,PASSAT,GRY,2024,1
VOLKS ,PASSAT,WHI,2023,1
VOLKS ,POLO  ,BLK,2024,4
VOLKS ,POLO  ,GRY,2024,3
VOLKS ,POLO  ,WHI,2024,12
VOLKS ,POLO G,WHI,2024,1
VOLKS ,STYLE ,WHI,2024,1
VOLKS ,T     ,SIL,2024,1
VOLKS ,T CORS,WHI,2024,1
VOLKS ,T CROS,BLK,2024,4
VOLKS ,T CROS,BLU,2024,7
VOLKS ,T CROS,GRY,2024,6
VOLKS ,T CROS,SIL,2024,3
VOLKS ,T CROS,WHI,2024,26
VOLKS ,T CROS,YLW,2024,6
VOLKS ,T ROC ,BLK,2024,4
VOLKS ,T ROC ,BLU,2023,1
VOLKS ,T ROC ,BLU,2024,12
VOLKS ,T ROC ,GRY,2024,15
VOLKS ,T ROC ,RED,2024,2
VOLKS ,T ROC ,SIL,2023,2
VOLKS ,T ROC ,SIL,2024,9
VOLKS ,T ROC ,WHI,2023,3
VOLKS ,T ROC ,WHI,2024,28
VOLKS ,T6 TRA,BLU,2024,1
VOLKS ,T6 TRA,WHI,2024,1
VOLKS ,TCROSS,BLK,2024,4
VOLKS ,TCROSS,BLU,2024,3
VOLKS ,TCROSS,GRY,2024,11
VOLKS ,TCROSS,SIL,2024,1
VOLKS ,TCROSS,WHI,2024,14
VOLKS ,TCROSS,YLW,2024,6
VOLKS ,TIGUAN,BLK,2024,21
VOLKS ,TIGUAN,BLU,2023,3
VOLKS ,TIGUAN,BLU,2024,14
VOLKS ,TIGUAN,GRY,2024,30
VOLKS ,TIGUAN,RED,2024,1
VOLKS ,TIGUAN,SIL,2023,3
VOLKS ,TIGUAN,SIL,2024,32
VOLKS ,TIGUAN,WHI,2023,4
VOLKS ,TIGUAN,WHI,2024,68
VOLKS ,TOUARE,BLK,2024,5
VOLKS ,TOUARE,BLU,2024,5
VOLKS ,TOUARE,GRY,2024,5
VOLKS ,TOUARE,SIL,2024,8
VOLKS ,TOUARE,WHI,2024,10
VOLKS ,TRANSP,BLU,2024,1
VOLKS ,TRANSP,GRY,2024,1
VOLKS ,TRANSP,RED,2024,1
VOLKS ,TRANSP,SIL,2024,3
VOLKS ,TRANSP,WHI,2024,3
VOLKS ,TROC  ,BLK,2023,1
VOLKS ,TROC  ,BLK,2024,8
VOLKS ,TROC  ,BLU,2023,1
VOLKS ,TROC  ,BLU,2024,14
VOLKS ,TROC  ,GRY,2023,1
VOLKS ,TROC  ,GRY,2024,22
VOLKS ,TROC  ,RED,2024,3
VOLKS ,TROC  ,SIL,2023,1
VOLKS ,TROC  ,SIL,2024,7
VOLKS ,TROC  ,WHI,2023,1
VOLKS ,TROC  ,WHI,2024,28
VOLKS ,TROC C,BLU,2024,1
VOLVO ,B0E BZ,WHI,2024,1
VOLVO ,B13R  ,WHI,2024,1
VOLVO ,B8R   ,MRN,2024,1
VOLVO ,B8R   ,WHI,2024,8
VOLVO ,C40   ,BLK,2023,1
VOLVO ,C40   ,BLK,2024,1
VOLVO ,C40   ,BLU,2024,1
VOLVO ,C40   ,SIL,2024,1
VOLVO ,C40   ,WHI,2024,3
VOLVO ,C40 RE,BLK,2024,1
VOLVO ,C40 RE,BLU,2024,1
VOLVO ,C40 RE,WHI,2024,1
VOLVO ,EX30  ,BLK,2024,4
VOLVO ,EX30  ,BLU,2024,24
VOLVO ,EX30  ,GRY,2024,6
VOLVO ,EX30  ,WHI,2024,13
VOLVO ,EX30  ,YLW,2024,6
VOLVO ,EX30 E,WHI,2024,1
VOLVO ,FE280 ,WHI,2023,2
VOLVO ,FE280 ,WHI,2024,7
VOLVO ,FE320 ,WHI,2024,4
VOLVO ,FE350 ,WHI,2023,1
VOLVO ,FH    ,BLU,2023,1
VOLVO ,FH540 ,WHI,2023,1
VOLVO ,FH540 ,WHI,2024,3
VOLVO ,FH600 ,WHI,2024,4
VOLVO ,FH700 ,WHI,2023,1
VOLVO ,FH700 ,WHI,2024,1
VOLVO ,FM    ,BLU,2023,1
VOLVO ,FM    ,WHI,2023,2
VOLVO ,FM    ,WHI,2024,2
VOLVO ,FM 6X4,WHI,2024,1
VOLVO ,FM410 ,WHI,2023,3
VOLVO ,FM410 ,WHI,2024,1
VOLVO ,FM450 ,WHI,2023,1
VOLVO ,FM500 ,GRN,2023,3
VOLVO ,FM500 ,WHI,2023,1
VOLVO ,FM540 ,WHI,2023,2
VOLVO ,FM540 ,WHI,2024,12
VOLVO ,FMX   ,WHI,2024,2
VOLVO ,S60   ,BLK,2024,2
VOLVO ,S60   ,GRY,2024,1
VOLVO ,V60   ,GRY,2024,2
VOLVO ,V60   ,WHI,2024,1
VOLVO ,V60 CC,BLK,2024,1
VOLVO ,XC40  ,BLK,2024,18
VOLVO ,XC40  ,BLU,2023,1
VOLVO ,XC40  ,BLU,2024,11
VOLVO ,XC40  ,BRN,2024,1
VOLVO ,XC40  ,BRZ,2023,1
VOLVO ,XC40  ,BRZ,2024,1
VOLVO ,XC40  ,FWN,2024,1
VOLVO ,XC40  ,GLD,2024,1
VOLVO ,XC40  ,GRN,2024,9
VOLVO ,XC40  ,GRY,2024,16
VOLVO ,XC40  ,SIL,2024,11
VOLVO ,XC40  ,WHI,2023,1
VOLVO ,XC40  ,WHI,2024,20
VOLVO ,XC40 R,BLU,2023,1
VOLVO ,XC40 R,WHI,2023,1
VOLVO ,XC60  ,BLK,2024,11
VOLVO ,XC60  ,BLU,2024,4
VOLVO ,XC60  ,GRY,2024,8
VOLVO ,XC60  ,RED,2023,1
VOLVO ,XC60  ,SIL,2024,5
VOLVO ,XC60  ,WHI,2024,3
VOLVO ,XC60 R,BLK,2024,1
VOLVO ,XC60 R,GRY,2024,1
VOLVO ,XC90  ,BLK,2024,1
VOLVO ,XC90  ,BLU,2024,1
VOLVO ,XC90  ,WHI,2024,2
VOLVO ,XC90 R,BLU,2024,1
W STAR,48X   ,WHI,2024,1
W STAR,49X   ,WHI,2024,1
WACKER,TK315 ,YLW,2024,1
WHITE ,FM540 ,WHI,2023,1
XPENG ,G6    ,BLK,2024,1
XPENG ,G6    ,OGE,2024,1
XPENG ,G6    ,SIL,2024,1
XPENG ,G6    ,WHI,2024,1
XPENG ,G9    ,BLK,2024,1
XPENG ,P7I   ,GRN,2024,1
XPENG ,X9    ,BLK,2024,1
YAMAHA,350SXF,OGE,2024,1
YAMAHA,AG125 ,BLU,2023,1
YAMAHA,ATTO3 ,WHI,2024,1
YAMAHA,CZD300,BLK,2024,2
YAMAHA,CZD300,BLU,2023,1
YAMAHA,CZD300,BRN,2024,1
YAMAHA,CZD300,GRY,2023,2
YAMAHA,CZD300,GRY,2024,1
YAMAHA,CZD300,MRN,2024,1
YAMAHA,CZD300,SIL,2023,3
YAMAHA,GPD150,GRN,2024,1
YAMAHA,GPD155,GRN,2024,2
YAMAHA,GPD155,WHI,2024,2
YAMAHA,LTS125,GRY,2024,1
YAMAHA,LTS125,RED,2024,2
YAMAHA,LTS125,WHI,2024,1
YAMAHA,MT03  ,BLK,2023,1
YAMAHA,MT03  ,BLK,2024,2
YAMAHA,MT03  ,BLU,2023,5
YAMAHA,MT07  ,BLK,2023,1
YAMAHA,MT07  ,BLU,2023,4
YAMAHA,MT07  ,GRY,2023,1
YAMAHA,MT07 L,BLK,2023,1
YAMAHA,MT07 L,GRY,2023,1
YAMAHA,MT07HO,BLU,2024,1
YAMAHA,MT07L ,BLU,2023,1
YAMAHA,MT07LA,BLK,2023,1
YAMAHA,MT07LA,BLU,2023,2
YAMAHA,MT07LA,GRY,2023,1
YAMAHA,MT09  ,BLK,2024,1
YAMAHA,MT09  ,SIL,2023,1
YAMAHA,MT09AR,BLK,2024,1
YAMAHA,MT09AS,BLK,2024,2
YAMAHA,MT09AS,SIL,2023,1
YAMAHA,MT09SP,SIL,2023,1
YAMAHA,MT09TR,SIL,2023,1
YAMAHA,MT10AP,BLK,2023,1
YAMAHA,MT10SP,SIL,2023,1
YAMAHA,MTM660,BLK,2023,1
YAMAHA,MTM660,WHI,2023,1
YAMAHA,MTM890,BLU,2023,1
YAMAHA,MTM890,RED,2024,1
YAMAHA,MTM890,WHI,2024,2
YAMAHA,MTN32A,GRY,2023,1
YAMAHA,NMAX15,BLK,2024,1
YAMAHA,TRACER,SIL,2023,1
YAMAHA,TRACER,WHI,2023,1
YAMAHA,TZR250,WHI,2024,1
YAMAHA,WR250F,BLU,2023,2
YAMAHA,WR450 ,BLU,2023,1
YAMAHA,WR450F,BLU,2023,1
YAMAHA,WR450F,BLU,2024,6
YAMAHA,XP560D,BLK,2024,1
YAMAHA,XP560D,BRN,2024,1
YAMAHA,XSR700,BLK,2023,1
YAMAHA,XSR900,GRY,2024,1
YAMAHA,XSR900,RED,2024,1
YAMAHA,XSR900,WHI,2024,3
YAMAHA,XTZ690,BLK,2023,1
YAMAHA,XTZ690,BLU,2023,8
YAMAHA,XTZ690,WHI,2023,2
YAMAHA,XTZ690,WHI,2024,1
YAMAHA,XTZ700,BLK,2023,1
YAMAHA,YI450F,BLU,2024,1
YAMAHA,YXM700,BLU,2024,1
YAMAHA,YZ125 ,BLU,2024,1
YAMAHA,YZ250F,BLU,2024,1
YAMAHA,YZ450 ,BLU,2024,2
YAMAHA,YZF R7,BLK,2024,1
YAMAHA,YZF-R1,WHI,2023,1
YAMAHA,YZFR15,WHI,2023,1
YAMAHA,YZFR1R,BLK,2024,1
YAMAHA,YZFR3A,BLK,2023,1
YAMAHA,YZFR3A,BLK,2024,3
YAMAHA,YZFR3A,BLU,2023,1
YAMAHA,YZFR3A,BLU,2024,6
YAMAHA,YZFR3A,WHI,2023,10
YAMAHA,YZFR3A,WHI,2024,6
YAMAHA,YZFR7 ,BLU,2024,1
YAMAHA,YZFR7L,BLK,2024,14
YAMAHA,YZFR7L,BLU,2024,5
YAMAHA,YZFR7L,GRY,2024,14
YAMAHA,YZFR7L,SIL,2024,1
YUTONG,ZK6137,WHI,2024,2
YUTONG,ZK6772,WHI,2024,1
YUTONG,ZK6997,WHI,2024,1
ZERO  ,FST ST,GLD,2024,1

